hgnc_symbol	logFC	PValue
CD14	1.3332291102777656	0.0575265070856007
ARHGEF38	-1.6945916515887638	0.05753599187329036
PMS2P4	-1.0296680618505352	0.05761990341400172
ZNF80	-1.2933314554586686	0.05764514490450501
TLR5	1.496113186829051	0.05769568723415214
CFAP221	3.3481636137839343	0.05770268171042606
SNORD17	-1.726398636099001	0.05772731861120148
KIF20B	-1.0262437614322426	0.05773503586295241
SHB	2.0848491216789142	0.05775241105695895
TMSB4XP4	-1.1605258250369428	0.05776260589019184
TREX2	-1.240819347641967	0.05779000952861035
DOCK9-DT	-1.259047915407449	0.05779112053891814
GAL3ST4	-1.3740386871952182	0.05780520510314374
FAM221B	-1.853034110326957	0.05793092441362407
LEXM	-1.1323661420097395	0.05799996887314621
PGAM1P8	-1.7647731697621465	0.05801820102840475
RNF112	-1.0906099118777364	0.05808774009777721
CEP70	-1.0797548445325729	0.05816602382857284
ZNF519	-1.0820656206321326	0.05818739624857427
CDC42EP1	1.9324659703367604	0.05820338384774028
POU5F1P5	-1.2569665343686194	0.05824472306937446
ZNF541	-1.4473470214564834	0.05832223461497871
ADIPOR1	1.9932249691415145	0.05840469377521717
TMEM204	-1.589165004614659	0.05840946205579392
HPS1	1.006247924670074	0.05841585346575927
NAV3	2.4431957412037058	0.05842362508913688
FOXN3-AS2	-1.1727483769743303	0.05845231644096397
PCAT1	-1.4679090451052783	0.05846482304603034
AQP7	-1.5333163973778443	0.05847859271601575
SLC4A1APP1	2.7100853132757643	0.0584836366545938
SLC11A1	1.414366404910035	0.05850606273074012
ARHGAP39	-1.4711131581940426	0.05851048685189007
TRDJ2	-1.04682391603588	0.05851412497034596
NCF2	1.1292790013631118	0.05857522051591685
PLXNB2	1.219409339501646	0.05858627448347959
EPHA2	-2.1608923312797823	0.05882392235500014
MCF2L-AS1	-2.196336493213501	0.05883153994608803
C2orf74	1.221748624136026	0.05894897434438944
IL15	1.1103705531360168	0.05896069231930056
RNU1-4	-3.6894730949864663	0.05905065951848674
GYPE	1.763245299447337	0.05905909522772032
DHX16	1.287423103160496	0.05917375175189877
ACVR1C	-1.439289734801818	0.05917811976202568
MMP14	1.5982764587520844	0.05923452684358258
CDH24	-1.327119804769051	0.05927879706095607
LINC02285	1.2919427691091774	0.05927966172184872
MCF2L2	-1.3574876286809765	0.05930459428418302
ADAMTS4	-1.3798607769632678	0.05942297211670198
ZNF804A	1.175901684650705	0.05955004147931386
RPS7P3	-1.2029295761355103	0.05964618935179167
MORF4L1P3	-1.0271892381398997	0.05969031008668836
MIR4453HG	-1.217910782597779	0.05969587986985009
TRAJ19	-1.1890038198277575	0.0597019268610631
LINC01637	1.4045777387028422	0.05972076345768454
SLC31A2	1.6938269008057072	0.05975033806525321
LINC01891	-1.4200501580112417	0.05987346552388522
PLIN2	1.334537171916585	0.0600913412277135
CDC42BPG	-1.106167148723406	0.06026192735921962
IDSP1	-1.488324448564871	0.06026908146776
CAVIN4	-1.647737161837519	0.06036518381598461
OSTCP8	-1.890609809228037	0.06041743056763153
PDXP	-1.6534380604686263	0.06049978678044127
CR1L	1.8968614935350665	0.06050861877439018
MAP2	1.626092076548458	0.060516798205052
OR2A1-AS1	-1.1648508840173175	0.06067603043045039
IL6R-AS1	-1.3013894247936908	0.06070662654476546
TEX53	-1.3539246862214402	0.06072547506104612
HNRNPA3P6	1.299476496863752	0.06073836796242887
FAM161A	-1.2123005124127049	0.06076448805040806
H3P33	-1.3190341729826038	0.06079582005005038
PPIAP42	-1.123749303528216	0.06084994827592201
PRDX2	1.4314269144878182	0.06088049358405131
RPL4P5	1.6189293977329715	0.06093225029392719
POU2AF1	1.1962052548214184	0.06097812291327826
CCDC80	-1.8268337179299976	0.06103973632782843
DAPK2	-1.4067575658286022	0.06114389391575731
HNRNPCP7	-1.311022434007869	0.0611510943047508
OTULINL	1.1534707835324851	0.06123300680568633
CAMK4	-1.1983109800791452	0.06124967595967913
GCSAM	-1.1994727812399375	0.06127913536547004
CD68	2.051910591725039	0.0613170571278582
NOTCH3	1.688462998774225	0.06133071594684449
ZBTB7A	-1.0415518755990132	0.06147437227443639
KYNU	1.1829799791164193	0.06157492890141108
RPS23P8	-1.2874529137655684	0.06158841803252021
C9orf139	1.083599711017701	0.06163314237586611
AXIN2	-1.9609654931135327	0.06168207523121
FAM201A	-1.5106622634317832	0.06170985095070044
OSBPL7	-1.0220757371313056	0.06178195969007633
SIDT1-AS1	-1.078711457811091	0.06190673841863847
HOXA10	1.3481504606968129	0.06196186893204726
SYBU	-1.0334089634357024	0.06205017716649356
UBXN7-AS1	-1.7776180413916056	0.06206152299927228
TSPAN1	-1.075992089986633	0.06208824315427985
TNRC6C-AS1	-1.1273154883978576	0.06212427508711424
PHLDB3	-1.277444170547113	0.06213519881677677
IGLC2	3.6534809181088312	0.06224872005253613
KLHL32	-1.4932043152065142	0.0622882930132571
CALHM5	2.523541178046002	0.06240501060224722
ADAMTSL5	-1.3436662885464263	0.06243488769273286
SPON1-AS1	-1.143592472520914	0.06250636384392234
MAP3K7CL	-1.7050809988663946	0.06254370376078773
ACP5	1.3157139832733191	0.06268206589788544
FAM241B	-1.328161238972123	0.06268235703506844
ZC3H12B	-1.012269622657083	0.06270359517938819
ENKUR	-1.932308067388007	0.06275016486212756
TLR2	1.6470676146895016	0.06281348206843551
FCGR3B	-2.5571098499688305	0.06281590748525102
HEATR4	-1.2657558155207964	0.06296326064197737
IFI27L2	1.628688643139719	0.0630726874814982
KCNK10	-2.6143288873820447	0.06312420671373649
RN7SL368P	-1.3321983229485477	0.0631772479466489
C4orf47	-1.29751835508825	0.06324331605319233
SLC46A2	1.4801970492722547	0.06325807601333838
PHKA1P1	-1.1740410061584448	0.06345992155101743
RNU1-153P	-1.398304530648171	0.06347444083380595
ZNF599	-1.2288032180392785	0.06347611898674801
PLGLB1	-1.1952466664800705	0.0634784994487768
PLIN3	1.0318982214222223	0.06350680951657281
ZNF48	-1.1711047233880698	0.06387584931207076
RN7SL809P	-1.0058377800630531	0.0639121412099164
ORMDL2	1.1327174555648376	0.06393345379392895
BNC2	-1.562732270473737	0.06401458580309256
FAM20A	2.646996885296351	0.06404213229326376
OXCT1-AS1	-1.342092858994836	0.06404622646645734
GDPD4	2.0464612803573883	0.06410553291237021
CEACAM3	-1.5538540199383828	0.06412238184496975
MTRNR2L12	-1.22767074436094	0.06422612010378582
MRVI1-AS1	-1.598472412066989	0.06434721422196259
TMEM70	1.3386419109714731	0.06440696971639752
RPL7AP60	-1.2868679445188755	0.06443424451050983
HMGN2P41	1.7061476658340131	0.06444444039820693
LINC01963	-1.104260304590822	0.0645060463776069
TRAPPC3L	-1.9397379985399037	0.06466604852570645
GAS7	1.1640426167549789	0.06492359949108517
PTP4A2P2	-2.010606896857087	0.0649282163876139
CAT	1.3908466719423138	0.06526806185380891
KIF13A	1.0022956163876269	0.06527522918695433
MARVELD3	-2.005299347666111	0.06531073601553598
ST3GAL6	1.1409660730921498	0.06531988067536437
TRAJ38	-1.6540301415239147	0.06538240213962217
SLC24A4	1.4916956652764106	0.06544298726911173
FHDC1	2.072772919844372	0.0654989323501713
CEROX1	-1.9203405771521591	0.06550055719554679
ITGB7	-1.012255159955833	0.0655189051257949
SOWAHD	1.5160865611705692	0.0655277996089684
GRHL2	-1.454284222269948	0.06552785636466003
ANK1	2.563814732099118	0.06554924687902018
MTND5P32	-2.079218408730337	0.06558819943379048
BBS5	-1.078432248095871	0.06562769534091162
COL28A1	-1.324950227679881	0.06563350907732428
FILIP1L	-1.273234429982678	0.0656962241792958
STARD13-AS	2.746442124609272	0.06574683524312118
IQUB	1.0870638463172184	0.06579448934019261
CCDC149	1.4619064697539663	0.06579493173634755
CERCAM	-1.2466280763770818	0.06591275556761333
RPS12P27	-1.2214670630483802	0.06592378046131099
ANKRD55	-1.1929333971387914	0.0660049886671737
PABPC3	-1.31974013774097	0.06602507687114612
ABCA9	1.3305198689479938	0.06609109997989497
RN7SKP16	1.638975744418943	0.066104427884309
EMC1-AS1	-1.0454391125819935	0.06620581113625416
ID2-AS1	1.406040552614097	0.06632645145262585
HNRNPA3P3	1.295212689370608	0.06635055334726367
H1-2	1.3784237243824349	0.06649270528403654
HS3ST2	3.900541202834946	0.06658211117841763
PVR	1.0841816319441393	0.06665722219925813
DEFB1	5.254965514805855	0.06671494626004403
DEGS2	-1.6945202878377026	0.06672455595960383
CEACAM1	-1.1071657449114718	0.06674521273882561
MIAT	-1.372629518194518	0.06684660188663492
NRN1	2.2267943146603977	0.06688159719367505
ANKRD37	-1.0640481852839625	0.06700735091450306
MIR6503	1.6461534446271726	0.06702675068595174
GEMIN8P4	1.317996804447466	0.06707444935588647
SUSD2	-1.0339640188020711	0.06707967827179949
SCD	1.89096769943398	0.06723005492087292
CHRNA2	1.7705376356228788	0.0672416745199394
C12orf57	-1.0673964087355603	0.06726757820495989
LRRC36	-2.2895966620318537	0.06728434630764157
DYSF	1.573614936997055	0.06729448823873134
SPECC1	1.0363930864137598	0.06731463060490747
AK7	2.1032792704319476	0.06732257558288991
NLRP6	-1.2626395845887608	0.06734547612449493
TBC1D8-AS1	1.3099262821006137	0.06743566264930706
JAKMIP2	-1.6583456343358944	0.06755218132637673
POC1A	1.003884841344741	0.06760731425474852
BTBD18	-1.3990201814473622	0.0676476453179954
SNRPCP3	-1.417567249292702	0.06777259061885348
WARS1	1.0853090146094813	0.0677755668338726
TRIM6	1.1523396450296843	0.06791413293607529
MICB	1.6678738523755907	0.0679324393726366
SCRG1	1.7239971171834367	0.06809136435283156
CLEC4C	-2.2842865144840303	0.06810155833825066
PMEL	-1.2117593198702103	0.06814097242974783
BIRC6-AS2	-1.3900257330603816	0.06815015646356297
SNORA3B	-1.0840873052066806	0.06822098060293195
FOXO4	1.2991798298563288	0.0682267466444442
TRAJ30	-1.1822983462376024	0.06827987167826183
UBE2E2	1.1749245575899503	0.0683299747444729
GHRL	-1.0024035137626268	0.0686142106482244
PIWIL2	-1.2024839229735005	0.06863455101843834
PERM1	1.2180799637192603	0.06869906557954282
LRRC66	-1.2034991362134748	0.06871956379096215
IFI6	1.7385826460573135	0.06874433748093757
USP9Y	-1.0601710013168368	0.06876367537000493
NUDT11	-1.5100038722364857	0.06881845738201094
VAMP2	-1.056891077131686	0.06891557525514733
HSPD1P11	-1.3048651308156969	0.06896198070698081
OR7E128P	-1.5279228438495591	0.0689694317653048
SLC8A1	1.2755148288746696	0.06902215826216972
ORC1	1.023378119343071	0.06907715342594677
RIPK4	-1.840903050990376	0.0691290352632971
BCL2A1	-1.6475909552272974	0.06916787216916649
SEZ6L	-1.9768256877933112	0.06919664292279704
SCX	-1.5680971797370975	0.06926738217687922
SLC35G2	-1.258195421560353	0.069378922983214
PLEKHG5	-1.4574225599608714	0.06941614016248593
XK	2.0646055445511617	0.069456954283588
KRT15	-2.243327283106119	0.06956713763115088
CDC42EP4	1.0456962008363588	0.069573993682093
GGACT	-1.001055917814689	0.06958042232852574
EZR-AS1	-1.1882770871231274	0.06967158583210425
TMEM117	-1.1232185619400328	0.06990541630918436
NOL12	-1.0038548020856788	0.06994839628021308
RPL10P9	-2.5833452166455184	0.07004286200974197
H2AC14	2.067499968329461	0.0701038338661809
C1orf127	1.548420954571835	0.07021617274455778
ATG9B	-1.4344383555042497	0.07030476013577629
RHAG	4.018972428177001	0.07036950931764319
SNORD20	-1.0631324655234813	0.07041487827930347
CD28	-1.2337082333097211	0.07042736297526948
MLLT3	-1.1510035641477725	0.07051359684844397
WWTR1	-1.1036968174131472	0.07051953191374907
SYNE2	-1.0363894299073686	0.07059851623909051
AHRR	-1.1763492101997328	0.07060615786867974
PHC2	1.0883870706217045	0.07061429558176391
TSPOAP1	-1.3445836063571333	0.07064046794667271
HABP4	-1.3438901069024811	0.07068935531740435
ARHGEF12	1.293869914178615	0.07069669607955655
SERPINB8	1.2783493422639525	0.07070301303136274
RPS27AP2	-2.182894782418018	0.07073788792507459
MARK2P8	-1.02520145287529	0.07083228381889492
PRRG4	1.0078032090503275	0.07103992926768721
EDAR	-1.6960071848879592	0.07113172810964521
MS4A3	-1.7255586673683276	0.0712069390841178
EPDR1	1.415418624395948	0.07128450119895485
DUOX2	-1.7961220597672385	0.0714661998885563
CCDC141	-1.097184504805873	0.07152761570026438
RN7SL34P	-1.186834287942042	0.07169900580499819
ATP6V0E2-AS1	-1.2785625278746584	0.0717128568019779
SLC36A1	1.3773455390874867	0.07172405613042016
H4C5	-1.5672413648268164	0.07178873154548229
MIR646	-1.1114417327009602	0.07201016140415305
VNN1	1.4901510755445475	0.07201668377111774
MTND4P14	1.3612183580586303	0.07206163916664472
WNK3	-1.251113797405915	0.07206857127228872
LYPLA1P3	1.4469421365861128	0.07232533795577523
OR2B6	2.764114952810004	0.07247114758736377
DES	1.64959781395162	0.07283826303741224
KLHDC8A	4.3551738326862806	0.0729590447249597
RNU6-892P	1.314531022204106	0.07299035309889018
MYZAP	2.4031488292655157	0.0730738619582738
FFAR2	-1.4913351985188266	0.07309326555297112
PIM1	1.2635715766292182	0.07311722347164748
ECM2	-1.8537424841669443	0.07339311622459613
AKR1C3	-1.368217526349813	0.07339587709958857
PTGR1	1.3792625980289717	0.07340648863506423
GTF2H2C_2	1.3731892201775828	0.07347232773757824
PSD3	1.0742541940738533	0.07366918576838888
MIR25	-1.2700460761094805	0.0736878169825451
PA2G4P4	1.0249738111965303	0.07377968866185121
ANKS6	-1.1223121660922977	0.07382893959818324
BEX2	-1.4824318440240771	0.07383885370425991
RNF152	1.336638641752016	0.07390218491142354
PI16	-1.120333116272961	0.07391886920402914
PKD1L3	1.5785462249096502	0.07393092199896606
PIK3CD-AS2	-1.4126205462524433	0.07412423528545461
OTX1	-2.827797450388396	0.07412533150306688
DNAH7	-1.3127664384829996	0.07433798433947272
LGI2	1.8953353062969471	0.0743830843995942
EPHA4	-1.1768276241372952	0.07444011626912808
NBPF2P	-1.4762600375419648	0.07450635110592514
TUBG1P	-1.912965128722092	0.07450776002932792
ZNF286B	-1.0105416328734915	0.07451585642610939
HLA-J	-3.1329975827100944	0.07468194747763711
SORD2P	1.5394341323381184	0.07482623832835175
LINC01259	-1.896164385053686	0.07486163808476137
LGALS9C	-1.1563709892337524	0.07500590203889611
C4BPA	3.3819302592640215	0.07501730255296901
LDB3	-1.7176328894134665	0.07503168944093565
SLC29A2	-1.1184283817312044	0.07522603673033905
CACNA1I	-1.1396532245576063	0.07529105221909756
RGPD3	-1.2692464041177798	0.07535169515654833
EVL	-1.2149530240493005	0.07541126203989945
PRAG1	-1.161831709710389	0.07553480039709197
FNTAP2	-1.1700733513295292	0.07555926069720689
RN7SKP64	-1.370331440546811	0.07568271008567518
TUBB2A	1.164281958262298	0.07576655043064306
RNU6-1024P	1.0530795329343765	0.07582117017315633
SPTA1	3.98248869860548	0.07588408931131609
SLAMF9	1.8885555241652792	0.07591115105189761
CSMD1	-1.5173124314750632	0.07592473811939228
NFIL3	1.0624771501344066	0.07592509498108543
CIDEB	1.7318328651537926	0.0759276865280478
EMID1	2.604702468087286	0.07595547616565428
FMO3	-2.241559594527694	0.07600918971896696
NACAD	-1.036106847773803	0.07602773618137203
MTND5P2	-2.0387667042240034	0.07609327192206498
VPS37D	-1.6046194828684694	0.07611778067648652
CASP1P2	-1.4376530841110626	0.07617547065761587
SV2A	-1.1124674827937535	0.0762241550096724
LINC01431	-1.0869108720130674	0.07625639377695015
PDE2A	1.64456350911841	0.07634356377162906
ZNF204P	-1.0770569277492283	0.0765030191457033
H2BC5	1.0021856739996358	0.07667779083370639
VSIG1	-1.431272499730967	0.07667890520348279
HNRNPA1P14	-1.3129611604585922	0.07670517845150092
CFAP46	-1.1173545083345462	0.07676584299545737
DPYD-AS2	1.1440381307637146	0.07677894545020718
ZNF665	-1.264071028438503	0.0768659817816688
VEGFC	2.472083416930019	0.07688837571464453
CUX2	-1.586123281725335	0.07697143832476824
SLC16A11	-1.6733609954752366	0.07697825888336055
CLEC4F	-2.8035148295271903	0.07703908649143057
FA2H	1.908291260100749	0.07712926818863745
ASGR1	1.622958621119999	0.07714047009841399
OCM	-1.2884185639006829	0.07714560257118754
UPK3A	1.118211961174305	0.07717452252066631
ASB15	-1.600583483030516	0.07720668526346514
TRABD2A	-1.35378792940306	0.07727838369072372
IGLJ2	2.6731118503364275	0.07731483826619191
VDAC1P1	1.258094207465542	0.07733033983127584
GBAP1	-1.117698834335474	0.07749765892485223
TRPV1	-1.09174019857759	0.07749845698391504
CCDC162P	1.5303689141478285	0.07764204211037531
MIRLET7BHG	-1.0008215176264983	0.07764724581214337
LINC02449	1.1281194006351185	0.07773017673577194
SUMO1P3	1.2662797229670484	0.07774525193934151
SETP5	-1.426405947535755	0.0777767596884421
SPTB	2.546665313051163	0.07784110501047369
GFPT2	-1.8499330398079536	0.077889069932295
CRNDE	-1.0262687308474736	0.07790575014779316
RPS3AP21	-1.4002104037416758	0.07791017408788833
ALDH1A1	1.5769396564147564	0.07791543172496698
MAP10	1.361420990730016	0.07791591844968525
UMODL1-AS1	-2.2805693172188852	0.0779679833923356
DPEP3	-1.3764453630273796	0.07804307968564828
MAST1	1.0493779047370555	0.07807325470727565
C3orf33	-1.0713760252428788	0.07814244038609475
ATP6V0CP1	-1.1780094063983553	0.07816449398983427
DAPK1	1.0598910529866632	0.07818532180351101
RLIMP1	-1.491257536850377	0.07820330546939128
IGLV4-60	2.807039211670977	0.07823499193878582
AKT3	-1.5839512817576062	0.0783895192516753
RN7SKP26	1.3127050694981592	0.07839524837013975
TNFSF11	-1.618123490799291	0.07850291663458114
MRTFA-AS1	-1.266094484839583	0.078619297438515
RRAS2	-1.055518328770979	0.07863204317354969
ARHGEF10L	1.2680904034521947	0.07863363557691566
AVIL	-1.0219521783073993	0.07870263211218857
TAL1	1.9276406596799849	0.07871844900579725
CORO2B	1.464787563766365	0.07880323492582764
CLIP1-AS1	-1.8897742843250531	0.07884288157392498
DYNLRB2	-1.4142235888176715	0.07887331288698549
MIR643	-1.8512492997886112	0.07894638368157166
LINC00900	1.600718717684456	0.07899535663008501
COL6A1	-1.6444583515114153	0.07901923276012437
TBC1D12	1.0655665608522795	0.07912938115849628
TNIP3	-1.1555542116775963	0.07918618699042253
C9orf24	-1.1096265654310438	0.07921030068105844
EPHX2	-1.5919339617412298	0.07932253959722019
LOXHD1	1.4571612060674863	0.07939850559154757
YBX1P2	1.077502560883257	0.07940796301789216
SLC39A5	-1.2027132942688628	0.07948353311016133
RAD51AP1P1	-2.187453647036993	0.07950143385537095
NPIPB6	-1.051520916868808	0.07957416679803875
FAM90A1	1.1511751372089196	0.07964691188036174
RPS3AP47	-1.6586523542415734	0.07980428712337383
MIR4312	1.1017898544384883	0.07982864565545002
OLFM2	-1.5229226891818226	0.07983057235092274
CDY4P	-1.3342841142646864	0.07990821622473049
RN7SL220P	-1.5501861390848444	0.08022022759945424
TNFRSF25	-1.344287078837869	0.08024177794180096
MYH11	-1.071636814145425	0.08050840039032837
CFAP58-DT	-1.155609539042899	0.08052589517946072
DENND5B	1.5300250275018603	0.08056996976786283
DUTP2	-1.2183701049755875	0.08062884316408352
TRAT1	-1.376938794764376	0.0806537935895123
VNN2	-1.0786294448684608	0.080763648696935
CLHC1	1.153103670390705	0.08076603713512512
RGS6	1.3239879681551283	0.0808267227602992
ITIH1	1.2074841861973271	0.0809097559501185
GLMP	1.2443951781317313	0.08093052252191844
RN7SL141P	-2.1739408596960836	0.08093613771858167
AMOT	-1.4021179461473257	0.08130367110167809
OAF	1.240463279157182	0.08136690686469424
ANKLE1	1.0570507746832	0.08144027554298483
COQ5	1.1511336494281004	0.08145679330661915
SEMA3A	-1.7312742158000678	0.08156754858400544
ARHGAP42	1.315705763166953	0.08172887042369714
ACSL1	1.267952927339654	0.08182841927847287
ABLIM2	-1.0649204404999293	0.0818821488776407
HSD3B7	1.0789317461586907	0.08220584890938966
MBOAT4	-1.123825596892127	0.08233279965860513
CDC42EP3	1.0964655824242395	0.08245885321885214
PKIA	-1.007754774355688	0.082484856536187
